,Produkt 1,Produkt 2
179,17.97709998739031,71.64352318291957
180,59.77430538654602,31.836086523200045
181,75.46140517652393,79.134952643141
182,58.32050454750574,50.43638235481288
183,59.16686611425267,67.69762770640007
184,45.364277413967315,55.5726955740249
185,48.46963601126989,20.657817313225145
186,32.33429471083471,56.24810802009134
187,50.19591229778653,42.29326356181047
188,59.03516783785023,35.92771171547659
189,80.46524238198705,52.55082667123664
190,34.41040738065283,45.92845088031328
191,70.74670243483712,49.12413592929879
192,58.99456240224187,40.08586504798485
193,14.809423838502198,57.02406747271055
194,56.64409264380655,41.48586492731982
195,73.43676642611011,43.19996272824488
196,48.84257872089178,7.91655832119779
197,75.93712904484912,44.18702680218108
198,54.14623897034504,69.64388881006992
199,46.3932222732349,39.305880042631244
200,22.502473230170164,56.57827010449141
201,80.06670949223303,50.08798019567716
202,55.0224866771081,59.23462723528263
203,54.874203957730124,53.70238218524148
204,41.77162377620582,75.33970114073801
205,33.13561971163145,39.7435502399581
206,44.68886788534728,80.07024687793049
207,24.82361402697832,50.025863653974326
208,58.5169221370079,53.29564065724721
209,25.40613083687212,56.47591339240363
210,26.75442833264114,37.91113536666603
211,39.60963479882469,68.25313015534795
212,39.714313385661335,72.44277021552614
213,35.023359102150444,53.865380853024604
214,45.37462296388472,53.46805819032649
215,41.091304451786016,50.50668780215676
216,35.60870146856438,35.312433797804005
217,42.39848337555276,58.945733538377276
218,55.58910457410211,63.23344360080312
219,60.00737978311099,54.6550342539527
220,64.81751045389228,55.40403450684036
221,36.571302200528635,57.205473220080805
222,61.52014737737048,81.8530123160154
223,45.97644014679657,39.04658812341172
224,44.73418171673516,59.835118828256526
225,86.39359989137714,49.573655720616145
226,63.54926182417978,78.98164307107348
227,74.83854243410185,35.10089510979507
228,41.05409285857696,28.98567661865441
229,47.222256014175706,36.820736358601835
230,52.52400478291586,63.539975063751115
231,41.556556518588636,55.81907088402841
232,31.67633555015677,51.02414840530751
233,29.93020751152142,26.35176898663336
234,52.91839143173907,65.65499403601964
235,73.77954472836565,61.2582102033518
236,39.09509420949796,36.66467296150099
237,68.58454945176835,77.83476401483458
238,50.19267995992089,55.36359609775495
239,28.55785294349146,48.17196575902377
240,60.899060515267124,65.04252068403035
241,37.04191319316102,48.141880752912144
242,50.60249951160896,19.086397967438643
243,32.347085524518874,35.686794216903095
244,39.59994957258112,54.30262915081368
245,73.48383545799311,52.269841301175866
246,32.80309381859919,56.49148506751815
247,36.05345135215174,56.58574766453531
248,23.128230920751772,52.09640848601583
249,19.464778809711774,58.17290116701405
250,46.3965293158071,71.36983087181173
251,81.4753133928941,40.591382225819316
252,35.12764795021896,14.659737099547264
253,25.092798824779088,46.955993280841334
254,76.90453219764674,32.4806848467552
255,43.80475384177496,81.2550105265754
256,60.589810245507635,40.1692833527145
257,36.39480816059631,42.540109184271245
258,51.53284137361084,28.417643610566216
259,26.844766594530753,56.051533784071154
260,61.26718481057283,66.56343805292633
261,51.2778297283179,62.45710982190655
262,47.736238555857746,47.68421470128032
263,39.096381278408025,78.31657215408589
264,42.11157810146506,35.169637072040885
265,64.14882832044657,44.578788316441894
266,53.30263460344366,53.53356434348587
267,64.77515629701433,57.4923390990636
268,50.8830499094468,44.93895500844659
269,44.328180221341974,48.83074924249662
270,85.9147277811768,59.03434259017391
271,37.50622618420769,49.688018313709236
272,48.534885283585716,27.97748021138283
273,53.47170352092863,78.92090724473033
274,48.79686785502952,47.402993296278495
275,33.345604292066085,48.75369788604215
276,25.581281704743954,53.379827194065626
277,37.344535875908335,66.45144459623435
278,42.31977533611162,48.57806693488907
279,63.51411393201651,72.95076270116448
280,49.96586700363393,39.28819411279512
281,45.25499823339677,50.731599348272866
282,69.03786587206244,59.21590143938213
283,34.45678053829273,67.68057662970878
284,43.0814168738078,60.713200990786014
285,38.14355735112912,54.555510148581334
286,62.96046913669705,58.350092607367145
287,47.592018465233984,44.06592606267683
288,58.412685886187845,48.009962413262
289,77.38896371472102,47.04420062096803
290,71.43358868408376,41.00270893801593
291,47.1875354430485,38.35351563655939
292,33.47375623607242,52.523749684221066
293,51.39612529247749,64.34301401787111
294,70.07074898283099,77.4530349350746
295,71.67629996991342,84.78689059819848
296,45.44495170797987,22.201625319759877
297,48.50611078146981,36.87821420689206
298,71.1427664221666,49.45266072241445
299,75.72702916409465,45.080734648899245
300,53.727058599685115,40.81911377659659
301,60.88439643739171,28.366440975587246
302,57.67740457246726,36.274242770242516
303,56.04056857674044,36.776892295439865
304,58.320311772109335,28.170314734968247
305,50.84560735922253,40.891305442503
306,48.463649464935116,41.142631019663106
307,54.93467007013063,40.276691815306556
308,44.41904137415373,29.290244657530412
309,44.35630826460402,46.584650486431144
310,35.576734685362105,40.390520714962534
311,43.843526758399356,38.80351020024353
312,49.66113385901399,37.30461351563218
313,42.58757154054535,68.95633381828084
314,55.212797092915174,26.822753851492354
315,44.283790853353715,40.64509748399148
316,33.51819270183413,43.99022254677126
317,74.88382561533724,58.56572648218777
318,42.7341485010542,50.0194506271665
319,39.57028860748913,44.91365630347509
320,67.3189397672633,54.73875003647604
321,27.368082952037767,86.49444252502951
322,87.53832074508799,44.89705697536557
323,44.26499400334687,35.12886162174115
324,51.819503674776996,54.10479785748197
325,67.30414865178098,52.46024683729054
326,67.967028657915,54.58387110023508
327,52.0938127703784,75.11596408237692
328,59.74631185654822,34.704703859533666
329,37.819730538234126,53.62253163570339
330,21.504673316887313,95.05938214676124
331,68.86513452084588,64.16040184111746
332,26.041457019510414,43.8091549244632
333,20.509463179937065,37.608469811997466
334,45.790975278348434,36.17196829852206
335,45.81653789183208,34.25578169279327
336,50.43337146486373,55.084254432576024
337,51.56635198576333,48.09540827234308
338,71.16824629254995,58.799693815309325
339,38.49202515232163,50.15153974006802
340,43.641862080251116,57.33313954325876
341,52.509252309289465,54.91337490292558
342,47.37026386075719,73.35681595279566
343,25.842797187243583,34.53873663183874
344,47.66977101205616,42.90466808765487
345,74.81466830274536,42.265871190226896
346,75.86895340214059,53.9694276963326
347,49.921118332488625,41.47422466474359
348,57.660880305897535,67.42300878583801
349,53.32595363050635,70.62205992957973
350,41.42260811903717,33.55784043874917
351,62.36583479634807,52.32568440609972
352,39.462129218511805,48.69072867173396
353,43.26167489712583,52.3275435179586
354,62.83540315331154,46.19336848185382
355,24.516035723167672,57.77875494157264
356,52.78765504008861,59.556097217716626
357,36.873795636221,78.7619583198441
358,56.835654921151395,42.45070931259531
359,41.86275277759351,44.973394807401576
360,41.85172110936075,49.886437329071036
361,8.353397634380713,38.76567802358749
362,37.94095625391673,44.96958247393556
363,55.37808521186275,24.124022368452852
364,69.88876281121946,47.08053125058171
365,60.731179554577565,62.34014344406984
366,61.6179466833563,38.44035396416065
367,56.73688302432895,46.122480545239284
368,42.54597489117324,79.79031095791059
369,63.250652954158554,53.82206764964876
370,29.42237464435591,27.528496298087227
371,44.109300682074576,67.34650471534059
372,42.02993635254782,51.74373204428425
373,21.44126022513863,33.47253193234997
374,47.10980297717231,21.299143453066648
375,21.509676502959636,44.71011396001504
376,42.79174319389642,57.26834411658055
377,39.748620195630124,34.00485295148416
378,52.890384617247214,61.07914125988725
379,53.439195816567185,51.09284397728141
380,75.1770381199472,42.7439615497005
381,57.91387310406115,59.14738707213749
382,57.99338550878071,57.009137111454855
383,67.84032237215739,37.30502130257952
384,48.57451921840323,30.722305446781537
385,63.253746937986236,60.04362593336366
386,36.82019847845161,50.08268896595441
387,53.75536249089636,35.42772156814597
388,38.44645450859649,38.89097627652964
389,85.80509836957343,52.769327444903595
390,53.251704654968385,40.48876348472137
391,50.40271543172132,40.422388207819374
392,75.40032393678891,22.51576101678517
393,61.42554072413749,39.93950136045812
394,21.820977826171,40.21522896238987
395,62.792328865880165,53.14822662914185
396,35.04302476898643,35.43147805248956
397,50.105132397665336,58.23652531226318
398,44.2180238883755,37.98274359150341
399,36.2201166602011,53.5799722563177
400,68.24917003769396,42.654124940942715
401,31.604346164145184,37.54803233339574
402,41.020836103683315,47.881349986336836
403,78.61770152512152,62.2459457375143
404,27.681190984358118,65.79735164387914
405,53.833136456465205,80.61371168598545
406,41.66062408061569,45.94569436104912
407,57.98255859822276,51.69252007796949
408,47.765706998536196,67.58733489396428
409,55.67808054583103,59.835056524028076
410,31.95637658431769,40.43303650938171
411,57.25419488276214,40.85055740408196
412,48.80570945148041,67.30217261719235
413,69.4835587975856,39.36233067595613
414,61.32898130351322,58.20625422319682
415,49.78951404278473,50.526332637198244
416,63.63534641958074,45.59356911869385
417,68.5855365597815,75.56409501511891
418,26.234489581014024,45.15647162621694
419,95.94298744803467,78.88399437419669
420,48.572196049390264,56.69631192451387
421,69.16088255038025,47.66601671428951
422,42.389848915081274,90.55915783980193
423,48.81769912534907,68.10300323403928
424,43.31919531967129,83.57442072750243
425,47.089423557280575,34.422209276100986
426,31.104838690092976,64.47014443648506
427,44.2777362292169,70.51212433596986
428,62.92470443569054,37.674952361715285
429,61.9434926631869,78.7214915624089
430,4.144621749488877,54.67362078456617
431,62.3335502047169,43.855709243734076
432,45.54789311318851,47.52074967412138
433,55.5283472213572,46.869501058948266
434,55.72890833643983,17.32979512731302
435,64.74293117545852,28.749204984597764
436,48.998137691668454,61.14191648614253
437,37.21024745678115,37.08186426234826
438,42.368890703371136,44.48522637931761
439,53.76755646218629,19.716399276716555
440,27.553945305594926,46.020287781280004
441,80.65034034071638,51.55819249175511
442,58.139293833651756,53.2055582137786
443,47.44611755735573,44.76912028680505
444,36.458597061904015,22.94487017590506
445,67.76763397149394,33.02849212196015
446,65.79965123873025,57.77172267440009
447,64.57230964370703,57.70310479116331
448,62.12041090304105,70.85962874164434
449,50.25073034497563,55.4394517284221
450,44.74055969807203,39.16240266090267
451,69.45895587775078,26.95832154401365
452,42.495852302508524,37.34943756757944
453,62.456797931367255,55.78090363402697
454,54.866725230153946,50.98491063639006
455,49.619468992542735,69.11248400942274
456,37.693909982150686,46.57580951844904
457,44.46223590310096,61.48131649836351
458,51.896649430171834,42.98501001227434
459,69.88403533292116,43.89971388616193
460,69.89229417170674,62.56788892805699
461,64.65833497009957,67.10106630773168
462,17.30489223876367,24.819197601149128
463,48.68084436288029,52.42589246933722
464,45.2890782566596,64.82686653631323
465,48.39647801813492,51.9035870580937
466,59.83046877573048,71.8661865882532
467,27.777584972656662,40.54675111844029
468,32.32278356203932,29.33257364213256
469,29.203050470353944,59.74711128351842
470,33.295260366736095,45.58568422740218
471,50.32169473049858,66.5409468000917
472,49.91341692147523,34.04739030098515
473,72.15056021947126,56.1134327645321
474,48.578911883454765,50.57275857485191
475,60.264629973609466,27.176249830987963
476,32.671562300266864,47.23723984433582
477,48.403789300119456,56.16893970377511
478,43.019669385218535,41.06549995318612
479,53.666983899174845,48.63915444752065
480,52.46454937405339,43.54989139172799
481,47.592783929687585,57.73416445435049
482,15.16976294401158,51.872667221834305
483,17.848917895093813,46.24221249398092
484,36.859694145347305,49.059001044543436
485,55.27881877296849,55.80574280682946
486,46.915468674293926,56.09014422540129
487,28.188906326210994,54.219375729015525
488,79.52330096584578,29.359191977358655
489,41.59642491627669,45.202063791575156
490,44.920912005526915,58.67754795536607
491,27.666207658888172,53.96331239628919
492,63.15096383543736,28.600059916852846
493,48.424881043484916,39.952065981384756
494,59.22482711190127,38.31217773140206
495,59.45069426120539,16.529717517355337
496,46.03370122340614,41.1498671138648
497,61.466347880284104,48.42558584639545
498,32.13964011748129,56.5338991482401
499,70.07586105810498,49.32388717647627
500,47.56277970301191,43.24008371872032
501,72.17168409564539,42.28726635881088
502,36.558866256418696,41.17753103847143
503,32.13238831100661,39.619434174576334
504,28.198825936385624,74.32066478670403
505,38.349831087636055,15.671799937929244
506,3.64941342735618,66.18610398441699
507,34.25625296071876,40.48932969299058
508,33.12673405861493,36.68005926711956
509,38.512796709101565,43.09462478098546
510,75.89626507490067,48.6822737560384
511,68.66496958254099,55.82312687624049
512,38.10888213306803,44.93114868280769
513,28.892652201341434,21.202764522013062
514,34.59633906479383,61.55120765177231
515,52.9577017250157,63.06289936812765
516,27.83136490782439,45.3792450009539
517,52.81693814902747,57.592651583763754
518,35.862183440340296,37.814034897814885
519,59.30776749313786,65.60038170368864
520,91.08915891388193,72.17048403531024
521,51.33921160408606,63.42071215903479
522,45.50238189761362,83.13311725994893
523,56.78920247327114,49.594198271523055
524,62.99490815077897,30.095541310575058
525,67.31939517793558,53.03102297375282
526,56.77507482464621,21.904977149298144
527,43.35224824244452,49.374648017154506
528,77.20541280064768,28.47092920974674
529,47.35009196056023,33.34011682032846
530,62.09148874018236,49.00498634990739
531,38.93471926007214,40.543364715565964
532,35.067062883139535,63.22402572455304
533,43.67705739901383,47.47697492415183
534,46.12493319029238,30.594858957021625
535,64.91101584370182,52.243497349642794
536,59.951292872880586,52.77503599706914
537,79.93803919958098,28.323737237131493
538,70.9718520503404,48.63915501568409
539,31.425160273941916,62.66651187849921
540,42.10633823460216,57.03886763628135
541,57.77984869524817,50.46379161522359
542,54.7111934835459,76.61692106917587
543,46.60457763575997,66.75942833037207
544,44.411291039058675,56.094443611520035
545,23.993899958223587,41.848979986776186
546,50.62478830707825,43.58851433674371
547,62.67860789981752,67.25458672957305
548,42.98625500460676,46.56120471254647
549,33.11352147140202,65.28621951078478
550,38.568982338674275,53.631109956340154
551,39.42901411042955,65.47419641371835
552,48.60336713209095,61.53730084293247
553,44.40144821781635,39.210996556774106
554,31.561720624223792,50.051504768001195
555,59.193095967206254,33.52103576513282
556,44.45444841397395,44.88305646678027
557,52.135404152763805,45.21591710068686
558,47.13248926768258,55.00741878778198
559,53.95061680993425,53.70556421912996
560,50.41641106324662,47.95200373468452
561,56.97036408197102,55.50601957050759
562,36.65977769842683,55.679108308467896
563,39.343554237286725,28.57257807575965
564,63.65369547075552,56.13423819624763
565,47.791044450001245,20.849926161448415
566,34.576284546068266,32.46992856983174
567,35.905642159488394,33.37296095589129
568,43.95209767890757,45.85593435885571
569,24.35419818938954,56.01272824146734
570,60.99094868640412,49.594450228000845
571,59.533164785855945,52.894694609133225
572,74.43378326888958,78.90041321280013
573,22.55394494454144,36.318488678959085
574,56.28851051135028,37.630077764794365
575,29.325655037468277,39.68554915826914
576,40.183861105228594,40.82567610851808
577,69.6914919350988,61.06554111527569
578,27.57530309642621,69.809343044847
579,28.07254115564722,53.23088614095686
580,61.218003998161024,62.81078478447013
581,32.5360574383667,47.09454773610269
582,50.362010927673225,48.636132973378515
583,44.221661336244885,65.0673157586535
584,65.36521504774511,62.26470710094409
585,62.99881246329038,86.94046374275364
586,70.05871172256477,47.86600484732502
587,65.9103227334327,24.356894931012896
588,27.61816948151541,37.49064071526341
589,81.21366946102495,49.17117754743259
590,32.363965618954225,64.37742780236204
591,58.10301300991189,64.64388490908502
592,37.777267796720984,42.65367192964342
593,5.722584456446327,67.7982411470444
594,51.148894953867746,58.24759990558297
595,58.26810893438331,40.0044463892166
596,51.5179552458143,53.29545112006803
597,31.330267950666986,35.038498360866
598,60.70334941957174,29.359220887422776
599,43.80568687510349,47.550834287681596
600,51.07538436634002,54.725964869775645
601,77.35978335066946,51.478373532056224
602,41.540991008799224,44.8694070907796
603,53.993184816299234,42.15492153894352
604,58.764267097304625,33.55449128112599
605,39.86436064637934,43.28268007439167
606,47.26465129911676,34.54751332270288
607,64.2229753656874,19.55537450357149
608,58.560780308545205,58.32759570977639
609,35.0521708210465,59.737925748971854
610,44.07655559517766,54.35950246791656
611,48.76156933501516,33.1967455440963
612,56.99231230913358,74.04227901611573
613,32.81812050724372,31.212882145990754
614,46.84920476570046,37.007583572461556
615,56.86924038984286,49.76105246060263
616,28.55480691968054,34.62155461354894
617,61.102501292270055,53.431133910915854
618,75.77047276539648,59.35162980563382
619,54.008664174072116,52.24852898583129
620,77.41354928821598,62.26394059057924
621,72.86922377290355,60.45326572093961
622,64.28258595511198,67.41566370464489
623,60.51304963104542,36.07679187634827
624,61.54620422798145,37.5065830792157
625,35.30690838053724,42.565866305515584
626,56.099051920446925,39.4351031439861
627,71.97387336174118,51.36761694742686
628,39.98615477005207,46.12760573796042
629,34.03458479376974,64.926039231006
630,48.97789645195977,76.45811140012216
631,30.26588620698922,59.61412454136024
632,85.00797343120291,45.654097486829976
633,61.831663141754106,65.00509544438957
634,45.86565916176112,59.18070903823471
635,40.65491812232383,47.30279255970893
636,37.57649253391108,61.2799350277388
637,44.269802612944524,29.141477895526204
638,74.06949414484059,53.87065068309283
639,50.763289396388835,44.867459411578395
640,45.40217906158599,50.89861762922619
641,60.212809419989895,44.33187848614095
642,29.39528690356065,72.8215745920757
643,59.717481225472966,56.53925303018009
644,36.22264947564472,71.38183850163861
645,40.13536827977424,69.87333947781465
646,26.78128227300402,44.82826578365737
647,50.30426632933368,24.963612548755886
648,49.34700921279603,48.10112540853067
649,50.92679999946263,44.595380208960506
650,29.234524622270353,46.51760343234054
651,43.13936569746524,68.77050924085162
652,55.199109181331195,62.58506766736263
653,41.46667275096706,43.3661554098349
654,60.142813494217414,61.11628193032165
655,63.69831178291722,58.556426544063214
656,14.509843607885522,41.45962528211428
657,34.82648355439191,55.873035800786155
658,50.47464014056361,45.60325289086505
659,53.00217064920156,27.945948539958028
660,76.99851208659413,51.06591098717556
661,53.92149612619031,52.79112300420421
662,64.46316326487812,49.72062579593519
663,47.0635445685243,33.08193953892909
664,65.3653433926894,26.04118467031754
665,47.97453165055858,89.20964179627258
666,38.36668762617722,71.54382589589378
667,70.58230141558843,64.2777103842012
668,65.22316539407768,38.291342419517946
669,51.67644470643094,48.175027109233426
670,44.18450853574449,57.35976960512814
671,19.515767308046094,60.561710479030445
672,58.1964920052405,60.27806653263691
673,59.908489380826296,33.979048526432955
674,28.10600765938363,65.26586707369569
675,42.14222283957448,78.21833772162276
676,23.934841859510993,38.84265850484571
677,31.080231709533997,42.76585983096468
678,57.954168534241035,60.23271886116426
679,63.693649829317756,34.552328334595224
680,45.62338257572209,65.6972327197076
681,40.94059914856227,39.63713127009241
682,54.91671207782447,41.06589405849544
683,38.674772123861096,38.83700864751175
684,52.19588816850603,65.01922337894712
685,47.457412024412164,46.208037114880995
686,52.05185363106079,60.963239184517164
687,50.076698319646944,68.04846707549976
688,65.27567965585195,51.2365345184588
689,47.00007306864035,59.63569931414293
690,43.13237043246789,61.62581219337642
691,65.16610534532084,42.22135262135611
692,57.999420208823196,16.26222136689391
693,63.20026643559566,44.01731864661196
694,33.84822918202017,37.65065868281184
695,23.959721601943855,49.57568101193357
696,58.41789482519443,44.62098907960295
697,48.66041484087405,37.57183115029466
698,94.95390472158196,34.84767669844931
699,57.50118582217408,12.480547282860947
700,55.16710484000301,64.66490369287114
701,74.4783234115867,38.59691627489901
702,48.419148001736616,41.17273115682265
703,55.213341332133275,51.69085661893027
704,40.40565243785346,64.3756514109877
705,38.409263638478464,38.99939111529662
706,73.02384112273378,45.215014977139305
707,24.376148351838467,35.9158695340021
708,43.12886705206785,31.00572682888022
709,45.54583975461298,66.9908706311862
710,47.593574067933034,60.08473320324602
711,56.04682396783798,47.34863833546271
712,33.741291903400096,49.7640369905009
713,41.0084169877187,56.01477417422421
714,34.61872884132849,60.90056941501608
715,44.00927103475806,62.880602902651304
716,26.884034049287738,60.86192336847724
717,56.50264832796059,53.412610005249356
718,49.98569517001128,53.21686207446172
719,28.76316600287009,46.74394252779176
720,36.71939741648475,30.786798344133743
721,52.25750668972023,46.77311287660463
722,88.0705454276959,51.46531287832894
723,8.985918071037055,67.24082297497802
724,71.2896130705516,46.24551054260971
725,83.07724942668067,28.92687346346054
726,51.151159278534976,14.603081820148034
727,12.333562876752211,41.71903308764564
728,51.971724790559136,49.9238111161544
729,69.48049235160998,24.091898322206312
730,60.73305518220276,68.07649204790074
731,51.01719256553858,52.030727181040334
732,52.07083360533678,51.99785838007352
733,62.78175251080427,41.73959510419628
734,59.777850161981384,52.18138972270734
735,46.119026503210854,49.256149459814466
736,60.17840018066726,52.98477803137566
737,45.4570235277073,57.90148537194333
738,61.61025769599054,37.35272705618095
739,43.418119879798894,67.06251043193522
740,22.384352213033075,56.132993688163516
741,62.406005979757566,34.58107541826322
742,62.111984063277724,39.39144816782961
743,47.856248392901364,46.118794974299476
744,49.2064376342129,72.73620827727285
745,53.15741211298373,72.87716869617459
746,54.070589580354316,78.53393396209606
747,67.90560816478273,48.45888467130336
748,68.32145922957064,58.07885311952252
749,39.2748408493576,38.535784159350285
750,74.53477158667002,47.4565601290627
751,47.45351894175697,72.5590306838282
752,61.59769824211607,60.1879765783235
753,48.15813094800943,56.6848937384151
754,60.135737429066864,46.21720858085682
755,50.52622291651636,51.20367629456796
756,36.730612663921214,68.21032911479395
757,39.53647782442202,37.02012044047972
758,48.087408431531955,59.09948125627625
759,48.08360355772718,52.96263465184552
760,25.383772802351707,29.879262655498003
761,63.060762005941555,61.090843345838266
762,15.013660308327808,38.658861710368555
763,36.56731917239898,70.37572417788996
764,33.32869523229564,21.689269090643208
765,61.95373573106801,50.878394491009765
766,49.36070620854817,45.60406558581052
767,70.11542368352123,13.46649584392933
768,46.948586563115434,48.6359587760522
769,59.13955197769881,67.90782302319818
770,45.92463214230094,45.612285493200524
771,50.250606796628674,54.23247273795167
772,44.12404221362589,54.115541105908726
773,63.48737264920846,32.85906865813341
774,68.20943400081315,59.60343952940839
775,36.92914846581057,49.78604598208856
